ENSEMBL,ENTREZID,SYMBOL,gene_type,logFC_C9,logFC_C12,logFC_C15,P.Value_C9,P.Value_C12,P.Value_C15,pi_value_C9,pi_value_C12,pi_value_C15,pi_value_C9_C12_C15
ENSG00000167244,3481,IGF2,protein_coding,-1.96681760659931,1.27778498108356,0.0255755092597788,0.109624781958865,0.197065379043722,0.978543954237748,1.88832438904879,0.901336322302634,0.000240912650866722,1.88832438904879
ENSG00000213988,7643,ZNF90,protein_coding,1.40139262931191,-0.294501441288517,0.860135988369579,0.046298847100283,0.670130591366387,0.0881949600584978,1.8700601187459,0.0511962943347103,0.90706176700303,1.8700601187459
ENSG00000183605,119559,SFXN4,protein_coding,-0.0650887703483531,0.724437958165054,0.47021768748129,0.787564124323026,0.0027162772172783,0.0230757172117072,0.00675062163379114,1.85892657010737,0.7696733728004,1.85892657010737
ENSG00000164638,222962,SLC29A4,protein_coding,0.659841783612328,0.59973899712886,1.07599304779043,0.222457651876867,0.278265507414122,0.0188122228370333,0.430713473645105,0.333179376456721,1.85669044037953,1.85669044037953
ENSG00000173705,26032,SUSD5,protein_coding,1.15754384529995,-0.723546126384123,0.119855755610409,0.0257327214908607,0.138833375977637,0.735920880494862,1.83993247230037,0.620445228277288,0.0159610560814027,1.83993247230037
ENSG00000147536,84296,GINS4,protein_coding,0.854064543048243,-0.354194794980389,0.231579050341298,0.00700957195477345,0.227104243129706,0.296703984111907,1.83991850614936,0.228021666124908,0.122198851005532,1.83991850614936
ENSG00000164283,11082,ESM1,protein_coding,1.21094745936508,0.376863422478539,1.35357934126225,0.140702935091127,0.659573851130172,0.0480938616050237,1.03136012818223,0.0681130024628915,1.78389622431323,1.83983943857149
ENSG00000196421,284739,C20orf204,protein_coding,0.844042592344932,-0.342699721244222,0.305693857307779,0.00676064114905524,0.236840387655441,0.153280849737308,1.83158265143167,0.214373835558524,0.248991345879752,1.83158265143167
ENSG00000197409,8351,HIST1H3D,protein_coding,1.43983359604856,-1.26624890777827,-0.0323473145689848,0.0867335056401064,0.115848728874337,0.945602941192684,1.52883417369246,1.18534665319151,0.000785754623023846,1.81219847107117
ENSG00000181652,285973,ATG9B,protein_coding,1.3441567946574,-0.623196613116237,0.594055832400531,0.045619624322444,0.339817227776284,0.181056312242731,1.80231034694631,0.292126283715488,0.440900117821457,1.80231034694631
ENSG00000164741,10395,DLC1,protein_coding,1.18629401763677,-0.737361288542657,0.268163501483859,0.030659030567028,0.153539869989458,0.454527692966111,1.79538669426764,0.600049007761255,0.0918298159708285,1.79538669426764
ENSG00000205923,752014,CEMP1,protein_coding,1.46722974792479,-0.234709603288724,1.24021616209292,0.125267387614429,0.808854844134788,0.0810734426336474,1.32367889371854,0.0216236570904685,1.35322637658145,1.79123719310408
ENSG00000165948,122509,IFI27L1,protein_coding,1.06582943644521,-0.50843087484141,0.288390624741375,0.0209026372335656,0.24347119317977,0.374785296057418,1.79037913260112,0.311948991576922,0.122917118444708,1.79037913260112
ENSG00000182230,202134,FAM153B,protein_coding,0.92688317744507,0.451423756060434,1.22304147966005,0.198712656692816,0.540024060959448,0.0344765593296604,0.650462950880922,0.120795078777829,1.78866891146405,1.78866891146405
ENSG00000133962,79820,CATSPERB,protein_coding,-1.06519736363624,0.303996205973011,-0.491812671224296,0.0213398234843251,0.398658099578972,0.141117327670639,1.77974153072587,0.121415904661517,0.418247162846142,1.77974153072587
ENSG00000172014,728747,ANKRD20A4,protein_coding,2.05075392760652,-0.893163442488927,0.459242578867504,0.135871212120697,0.509039348870345,0.653007030728809,1.77774228704772,0.261918969534587,0.0849976005538407,1.77774228704772
ENSG00000117318,3399,ID3,protein_coding,1.07624570300741,-0.383609992698064,0.418366114040128,0.0223191077370346,0.391477290360039,0.196925760903117,1.77722946750802,0.156241828306252,0.29523990728361,1.77722946750802
ENSG00000172568,408263,FNDC9,protein_coding,0.645749013578921,-1.60042246347608,-1.34442229554942,0.623736206921295,0.151812257442034,0.0985471599179385,0.132377931154543,1.31025492674944,1.3529672922291,1.77273206037403
ENSG00000179909,7710,ZNF154,protein_coding,1.09442711937071,-0.0726353080789852,0.700902672993248,0.0241954282901393,0.877876213433945,0.0560372023693931,1.76888609320354,0.00410874100905722,0.877196204866299,1.76888609320354
ENSG00000187066,100130348,TMEM262,protein_coding,-0.413456327314135,0.799269556243835,0.615740038330393,0.194959433155605,0.00820138031215378,0.0191945860376132,0.293577041149563,1.66736665067092,1.05711558210325,1.76259926750354
ENSG00000149054,7762,ZNF215,protein_coding,-0.377534565781579,1.43966385498668,0.985377788304924,0.61865867546693,0.0605279789329219,0.157485781689858,0.0787344156015203,1.75357367182353,0.791020542657901,1.75357367182353
ENSG00000157456,9133,CCNB2,protein_coding,1.11330971965982,-0.393484181257582,0.420860596734984,0.0266707064570932,0.410254743544315,0.240160844285786,1.75231106786063,0.152257282965346,0.260722213083386,1.75231106786063
ENSG00000164106,11341,SCRG1,protein_coding,-0.913380891828596,0.316894037332997,-0.332127364760837,0.012474526880909,0.270353705343654,0.205390055835622,1.73905522090633,0.180017258631052,0.228311188052682,1.73905522090633
ENSG00000106565,28959,TMEM176B,protein_coding,-0.699403782299728,-0.557354802703513,-1.29575109599858,0.444127627835276,0.459553840220394,0.0457805172353933,0.246534384793956,0.188198429382352,1.73542445722563,1.73542445722563
ENSG00000105173,898,CCNE1,protein_coding,1.21541659960806,-0.46799441583457,0.556655687404912,0.0380179392322853,0.403422378473486,0.174225928537042,1.72590546101253,0.184502125264629,0.422438882786446,1.72590546101253
ENSG00000154262,23460,ABCA6,protein_coding,-1.11674168523419,0.740159455880541,0.0809540405642073,0.0285116935851061,0.0678470824725061,0.827080630065094,1.72534020185094,0.864853248189114,0.00667483470203204,1.72534020185094
ENSG00000174928,285315,C3orf33,protein_coding,0.0455433537351293,0.954159476202705,1.18847058881206,0.944839755826986,0.146152088270248,0.0355228667476382,0.0011222720946005,0.796909199793386,1.72267860272608,1.72267860272608
ENSG00000051180,5888,RAD51,protein_coding,-1.42999853426083,0.890091840311231,-0.370441958025565,0.0629098097446384,0.157022663772972,0.549953707480034,1.71783096760429,0.715667359961909,0.0961940953086733,1.71783096760429
ENSG00000158321,26053,AUTS2,protein_coding,-1.15990692110383,0.252509336070355,-0.659681426869964,0.0349059831458441,0.571275750579309,0.0960946231397525,1.69010052013122,0.0613987082333781,0.671094517238622,1.69010052013122
ENSG00000172296,55304,SPTLC3,protein_coding,1.15639375465979,-1.1958508699008,-0.512930534330218,0.0964655994692738,0.0638123555527422,0.25742124887313,1.17446533564702,1.42915566281357,0.302298486436201,1.67849378521818
ENSG00000274933,102724862,TBC1D3I,protein_coding,-0.8512620840888,1.75553174235621,0.962545237917692,0.46266657770304,0.111151250076672,0.329283749866121,0.284944551062393,1.67492764102519,0.464360411488019,1.67492764102519
ENSG00000148344,9536,PTGES,protein_coding,1.41770927274131,-0.18321739470127,0.854071793424386,0.0661537864062002,0.813370158392485,0.150471292003134,1.672110529005,0.0164367559306131,0.702513636316043,1.672110529005
ENSG00000250264,NA,NA,protein_coding,1.41283584510769,-0.11812086323607,0.250990505485783,0.0656307204517745,0.876433023565511,0.701253572758077,1.67123338875977,0.00676611268172281,0.0386838898417949,1.67123338875977
ENSG00000092096,51310,SLC22A17,protein_coding,0.27749658459849,0.894019937495527,1.10653045103231,0.642303222845447,0.146151163614443,0.0309425237151731,0.0533514652854807,0.746683415721563,1.6702460461597,1.6702460461597
ENSG00000161905,246,ALOX15,protein_coding,0.730308049418236,0.560277584071536,1.24475347740239,0.350357925208657,0.465779155394158,0.0466711638513338,0.332646592380627,0.185911280474153,1.65670634464419,1.65670634464419
ENSG00000169607,150468,CKAP2L,protein_coding,-0.0852330105467519,0.899970224159927,0.727911754910301,0.828630671504047,0.0212200884460017,0.0309617882539022,0.00695833736161083,1.50587770674188,1.09854546845747,1.65427513079241
ENSG00000171570,100529264,RAB4B-EGLN2,protein_coding,-1.33634794700865,1.51120750175516,0.752780556826418,0.17310882222741,0.0842215680463417,0.353894555609102,1.017870571223,1.6239083356423,0.339598970752598,1.65292850521402
ENSG00000111247,10635,RAD51AP1,protein_coding,0.275772655767379,0.759445024119121,0.896100656557747,0.516762496836976,0.079845171865986,0.014661007485812,0.079066505687082,0.833681792849489,1.64330180895362,1.64330180895362
ENSG00000188738,401024,FSIP2,protein_coding,0.896918474932,0.374872245411957,0.997287759659575,0.0950350855086362,0.491871959167694,0.0226434283853387,0.916754750999453,0.11551610837532,1.64059602488108,1.64059602488108
ENSG00000282608,140,ADORA3,protein_coding,0.481466606488617,0.636775045588897,1.06965489205696,0.411862847085314,0.284565467474662,0.029378326271473,0.185483749998533,0.347563156682513,1.638682360752,1.638682360752
ENSG00000281991,100862671,TMEM265,protein_coding,-0.86713732695866,1.36816330857428,0.42508605000808,0.282104937006774,0.0639025439463635,0.536665469861186,0.476569408114119,1.63424624311393,0.114899206561584,1.63424624311393
ENSG00000258677,NA,NA,protein_coding,0.971251829106067,-1.81079866467462,-0.569845600920424,0.480374172916542,0.126139668799131,0.511122380838906,0.309266347627028,1.62817656570955,0.166095804596283,1.62817656570955
ENSG00000212123,163154,PRR22,protein_coding,-0.300931389442352,0.903740650237369,0.777741249204896,0.478317713067443,0.0305805664321438,0.0298455061447488,0.0963833695135096,1.36876444567549,1.1861495518486,1.62355933382428
ENSG00000015568,84220,RGPD5,protein_coding,-0.528788725019834,0.0291064230912017,-0.993328620279727,0.341788381507196,0.951925502464304,0.0233982623911069,0.246543885229986,0.000622791243880573,1.61993659768913,1.61993659768913
ENSG00000170667,100271927,RASA4B,protein_coding,0.761054940701718,0.367120853644864,0.957905860197283,0.138552844094904,0.464633397278976,0.0211952277164079,0.653277806576347,0.122210705625914,1.60330634514851,1.60330634514851
ENSG00000127530,26664,OR7C1,protein_coding,-1.056634131612,-0.0301958069574514,-1.10033994878216,0.141316625134899,0.955792382140533,0.0351611760372983,0.897934809668168,0.000592938007135492,1.59982453221802,1.59982453221802
ENSG00000177685,283229,CRACR2B,protein_coding,0.268424716986134,0.649575833291881,0.892274001342895,0.54021286688326,0.138659645674434,0.016141766351705,0.0717861845671948,0.557368487837604,1.59899868123407,1.59899868123407
ENSG00000182489,402415,XKRX,protein_coding,-0.230953692304135,1.11686392669411,0.702319083123892,0.664896041923386,0.0372713347225199,0.134782046173039,0.0409356764304479,1.59557978810061,0.611276023952679,1.59557978810061
ENSG00000198515,1259,CNGA1,protein_coding,-0.601381042872376,-1.0182380198877,-1.14737830188739,0.500533802874191,0.143302558391662,0.0433816194153836,0.180755047965494,0.859134313390691,1.5635258030957,1.5635258030957
ENSG00000128656,1123,CHN1,protein_coding,0.670023629550367,-1.08221539804503,-0.235532547430871,0.248567404970012,0.036541235871653,0.50495162375173,0.405066685901728,1.55537811702222,0.0698943368969322,1.55537811702222
ENSG00000175701,205251,MTLN,protein_coding,0.409104136114202,0.609912741162755,0.743052545827065,0.206479738538085,0.064278598541764,0.00816762109821966,0.280286472388154,0.726975489670879,1.5514226930046,1.5514226930046
ENSG00000215529,388795,EFCAB8,protein_coding,-1.06521098560176,1.07942147865814,0.235907200263277,0.0940928616430684,0.0487708896322324,0.638752322885161,1.09337870384563,1.41602754109169,0.0459234666765769,1.54825435748855
ENSG00000100600,5641,LGMN,protein_coding,1.13548553199805,-0.902962238527774,0.109274144480986,0.0434225815545689,0.0857439371166316,0.7520361573486,1.54685418179909,0.963277026852133,0.0135239078110473,1.54685418179909
ENSG00000083307,79977,GRHL2,protein_coding,-1.21248392884714,0.682503254949393,-0.233695959668941,0.0530079429176214,0.181076833331964,0.620896463444514,1.54671609576853,0.506510992540976,0.0483705799231261,1.54671609576853
ENSG00000273079,2904,GRIN2B,protein_coding,0.545684868483912,-1.68542604173733,-1.22723459041867,0.674307429505012,0.131621908739022,0.141775367882208,0.0933896299109295,1.48430721205098,1.04118486573686,1.54543820529156
ENSG00000206557,131405,TRIM71,protein_coding,-0.63199168294651,-0.568148115574962,-1.10374521608765,0.421163277989783,0.359583179540721,0.041023915247903,0.237344162291741,0.252371751861858,1.53085365882759,1.53085365882759
ENSG00000156206,161502,CFAP161,protein_coding,-0.963702853033075,1.19634421167762,0.509766873318314,0.156977820969668,0.0526176911126953,0.36893110900974,0.774972928166451,1.52996658395843,0.220756951940482,1.52996658395843
ENSG00000278318,7772,ZNF229,protein_coding,1.06908983155975,0.248778697133072,1.1809795823039,0.170999481968767,0.750162758979259,0.0509788011672387,0.819997465708921,0.031058651987333,1.52654646871586,1.52654646871586
ENSG00000175485,120787,OR52W1,protein_coding,-1.20126623216303,0.165195693738719,-0.627125947655456,0.055075468054222,0.731482123303341,0.157560596833257,1.51244440324176,0.0224329611995958,0.503301423587532,1.51244440324176
ENSG00000140682,7041,TGFB1I1,protein_coding,-0.158508138069436,1.04672161078038,1.00098044942347,0.783535366946996,0.0766229312024643,0.0510610153484986,0.0167925733799942,1.16776579384287,1.29317720645571,1.51012810707627
ENSG00000109805,64151,NCAPG,protein_coding,0.674070436544355,0.569653434192283,0.945650961660053,0.165291008474551,0.256535482007063,0.0255501748663068,0.526955083209494,0.336581188844783,1.50604951194239,1.50604951194239
ENSG00000164542,23366,KIAA0895,protein_coding,-0.360847161993113,1.02622350080809,0.634722126070151,0.477118579596755,0.0342576061717725,0.132851104251638,0.115966777169879,1.50366678829603,0.556419523976532,1.50366678829603
ENSG00000105366,27181,SIGLEC8,protein_coding,0.764281765738543,0.499688543583924,1.14270101645368,0.284096458478858,0.491497735279856,0.0483282376606096,0.417706108218306,0.1541431618818,1.50356490225288,1.50356490225288
ENSG00000104177,50804,MYEF2,protein_coding,-0.295525006220531,-0.271705670038131,-0.625909261002485,0.316603325771243,0.274639063244761,0.00405457717283037,0.147610168063219,0.15249146285588,1.49720901994505,1.49720901994505
ENSG00000140451,80119,PIF1,protein_coding,-1.20775490560938,0.30290104262436,-0.182137474042276,0.0595550592997871,0.533584614337982,0.67499318711128,1.47959799644868,0.0826304053356735,0.0310909780318794,1.47959799644868
ENSG00000186230,388567,ZNF749,protein_coding,0.839104120105276,-0.606744738434968,0.124895591735311,0.0174549806995315,0.061985345369474,0.590330398685912,1.4752126976444,0.732772279421621,0.0285892070024106,1.4752126976444
ENSG00000285446,NA,NA,protein_coding,0.888467205334118,1.08457338890394,1.70051469554059,0.47300417495633,0.429653897313895,0.135900524143713,0.288871807869867,0.397909634613905,1.47397020327565,1.47397020327565
ENSG00000169313,64805,P2RY12,protein_coding,-0.902422749603952,0.473987821921186,-0.0737274946719673,0.0232935474048097,0.144305730081387,0.796889979684835,1.47344370966224,0.398489346490018,0.00726965145123865,1.47344370966224
ENSG00000102230,9468,PCYT1B,protein_coding,-1.1620959558846,-0.0276663074249819,-0.679003369485312,0.0539711027207438,0.951222838598681,0.0971510567672596,1.47335023583239,0.000600849421676083,0.687526539569714,1.47335023583239
ENSG00000128606,10234,LRRC17,protein_coding,-1.17874211453823,0.76451598259657,0.0277582626799608,0.0572201749822314,0.128893514606248,0.951665169301746,1.46452910493055,0.680242570873509,0.000597241934978565,1.46452910493055
ENSG00000215784,728833,FAM72D,protein_coding,-0.844692788824244,1.25577854953311,0.412756802272014,0.278387384273061,0.0690688218730555,0.533298687887286,0.469100520055956,1.4576047059507,0.112694777089124,1.4576047059507
ENSG00000175820,643677,CCDC168,protein_coding,0.977415284984012,-1.14756799304292,-0.172234762130349,0.131954483094421,0.0536995394473643,0.671926220102931,0.859710880320452,1.4574451344178,0.0297412251146558,1.4574451344178
ENSG00000183844,54097,FAM3B,protein_coding,2.10827265932237,-1.43437736438557,-0.0231396247697933,0.203605082259519,0.367225862901623,0.984073650789843,1.45726206611408,0.624049883850486,0.000161338640001113,1.45726206611408
ENSG00000154655,91133,L3MBTL4,protein_coding,-0.870936679810757,0.356730440096429,-0.317661422822478,0.0213468568285703,0.244026770323033,0.259220660163549,1.45504435369994,0.21851970016422,0.186254545196967,1.45504435369994
ENSG00000134061,4064,CD180,protein_coding,0.751168607521987,-0.519274436956566,0.0238126489202282,0.011864577926011,0.0543703754698238,0.908371063231741,1.44656122342445,0.6566940129248,0.00099386159786874,1.44656122342445
ENSG00000273045,150590,C2orf15,protein_coding,0.940437314741653,-0.68159562606631,0.0349459937884955,0.0295073324055892,0.0918982193420068,0.903467059278581,1.43893497001896,0.706605348669294,0.00154068769852136,1.43893497001896
ENSG00000273703,8342,HIST1H2BM,protein_coding,1.12014817710536,-0.442620778684872,0.479601835832004,0.0526354986206342,0.427308706708959,0.244477606164014,1.4323572868469,0.163441377711128,0.293401658182064,1.4323572868469
ENSG00000164114,79884,MAP9,protein_coding,0.693977459423007,0.174872885751006,0.743976454149182,0.0710541709555797,0.636602263505967,0.012073752369205,0.796970948033223,0.0342981376190406,1.42706419070781,1.42706419070781
ENSG00000284057,NA,NA,protein_coding,1.7947381513865,-1.56291268880227,-0.330431153561494,0.177710502158413,0.210008608615411,0.716418668512416,1.346568534564,1.05928424019268,0.0478573702183095,1.426398827003
ENSG00000275553,107983955,ELOA3C,protein_coding,-1.31993389844654,1.34132179806721,-0.459104766735421,0.157639654614272,0.0993547705355877,0.573684014765966,1.05902853788634,1.34509262295148,0.110794491372803,1.424491473806
ENSG00000144115,55258,THNSL2,protein_coding,0.813242872151861,-1.63176455721619,-0.9460805000827,0.516459101921407,0.134930114973801,0.235277651694207,0.233371479852114,1.41945748124531,0.594535267527962,1.41945748124531
ENSG00000185664,6490,PMEL,protein_coding,1.05056280548078,0.0423936357394621,1.01843855056223,0.121151402879784,0.950376875397633,0.04095477582341,0.963021037960702,0.000937074838398416,1.4132825396119,1.4132825396119
ENSG00000049449,5954,RCN1,protein_coding,-0.734445082152175,0.0578780005580608,-0.479833674518648,0.0119185926329835,0.802354753051912,0.0211493232301099,1.41290710537861,0.00553507983716196,0.803579146281914,1.41290710537861
ENSG00000132517,55065,SLC52A1,protein_coding,1.1618421889775,-0.973708770020041,-0.415263828136334,0.061193297858147,0.0937821047883831,0.327531988311781,1.40965864430143,1.00085579433267,0.201297595227719,1.41086502218022
ENSG00000127903,90485,ZNF835,protein_coding,1.22493157680161,-0.472091075337043,0.546473659350481,0.0712137560746574,0.470057499323881,0.257283554858412,1.40553072024607,0.154774593646315,0.322194296727101,1.40553072024607
ENSG00000131848,79149,ZSCAN5A,protein_coding,-0.516385526524964,0.69826393338879,0.293436240055122,0.0796994075874774,0.00991075545448412,0.210688888408426,0.567272690078237,1.39924637574382,0.198468056491347,1.39924637574382
ENSG00000147896,56832,IFNK,protein_coding,-1.00016675007115,0.0802377076523602,-0.60644781034288,0.039937652408361,0.826591960828368,0.0739582732780213,1.3988506867205,0.00663636634765679,0.685900501031987,1.3988506867205
ENSG00000175344,1139,CHRNA7,protein_coding,-1.6453114191185,0.2771454118446,-0.563195786462034,0.141586838465439,0.735883102628749,0.443816424441079,1.39683174290932,0.0369133214539687,0.198693575351391,1.39683174290932
ENSG00000184731,642273,FAM110C,protein_coding,1.40461001051996,-0.948562312597799,0.369532218767371,0.102220257284466,0.240876706785124,0.511382964046891,1.39121428737681,0.586406149463403,0.107627642220661,1.39121428737681
ENSG00000168913,375704,ENHO,protein_coding,1.11352973545627,-0.592535007857786,0.0267669778009549,0.0570581140368215,0.282515454161207,0.949537893465247,1.38487754247185,0.325276708658162,0.000601927741905827,1.38487754247185
ENSG00000256646,NA,NA,protein_coding,0.787184050081937,-0.297155071215832,0.2286336401986,0.0174145002220452,0.326718681751733,0.327210878050048,1.38472679152876,0.144365669103584,0.1109267014684,1.38472679152876
ENSG00000197928,342926,ZNF677,protein_coding,1.06482226770468,-0.349598085740767,0.753666108895465,0.0539952323753705,0.507337816395195,0.043999411506046,1.34981618211725,0.103027522384004,1.02238812064132,1.3800360296461
ENSG00000072571,3161,HMMR,protein_coding,1.07941725603653,0.0693822455823292,0.750805816213221,0.0536276175686161,0.901045007884855,0.0929125411388144,1.37151997486664,0.00313979050082115,0.774775788851733,1.37151997486664
ENSG00000112486,1235,CCR6,protein_coding,1.29313745738061,-0.895882984771269,0.196229666087274,0.0870540626697225,0.210954285129394,0.677782903106468,1.37099850027228,0.605448156656066,0.0331450332621495,1.37099850027228
ENSG00000137720,64776,C11orf1,protein_coding,0.779980671735984,-0.535639730773732,0.106268320342013,0.0174981820300313,0.0771501861388027,0.629816832297879,1.37043155462897,0.595986521431041,0.0213371629897453,1.37043155462897
ENSG00000148848,8038,ADAM12,protein_coding,-0.764055879156263,-0.206741878036559,-0.918753573361114,0.210079938377063,0.669119032808664,0.0324258766930326,0.517736044423842,0.0360757582313573,1.36812354706668,1.36812354706668
ENSG00000006625,79017,GGCT,protein_coding,0.707339294409962,-0.231429810303614,0.225873787873932,0.0116453865229451,0.371707175034502,0.260126656960405,1.36788533034542,0.0994683139226065,0.13209441096662,1.36788533034542
ENSG00000106804,727,C5,protein_coding,-0.770668718075802,0.346730215239111,-0.247351328941886,0.0169996082824624,0.193137569566371,0.291623053058959,1.36374537358179,0.247611571333851,0.13237702603844,1.36374537358179
ENSG00000187566,378884,NHLRC1,protein_coding,0.608933432028016,-1.00826689298871,-0.497970757737619,0.274476679298391,0.0445994676454049,0.166910534956834,0.341912802876292,1.36183617218632,0.387180356625313,1.36183617218632
ENSG00000126947,51309,ARMCX1,protein_coding,1.03241227906481,-0.994471123760001,-0.213750367505919,0.0769791872314105,0.0644618661378977,0.575811058805682,1.14972185730593,1.18411390899043,0.0512402377747069,1.36140164270627
ENSG00000214940,101059938,NPIPA7,protein_coding,1.48569586903019,0.314823193538814,1.69505323152403,0.344439733935746,0.845721181282391,0.159128726690272,0.687708939604314,0.022910562864196,1.35307863603459,1.35307863603459
ENSG00000139714,283385,MORN3,protein_coding,0.635414895789304,-0.340168506841701,0.0972424589713157,0.00757318044922293,0.119459410184628,0.554318815606788,1.34753815478997,0.313900570192874,0.0249174446015217,1.34753815478997
ENSG00000160972,84988,PPP1R16A,protein_coding,-0.406952509579139,0.641579200669819,0.25148353292248,0.115513544686014,0.00796073342515704,0.225876038519733,0.381463889281786,1.34670484427854,0.162491014299472,1.34670484427854
ENSG00000158270,81035,COLEC12,protein_coding,-0.504545555498737,-0.4254565048167,-1.13435040683667,0.546982709742319,0.541578945024089,0.0653997279597101,0.132204256353001,0.113315331613874,1.34355191227166,1.34355191227166
ENSG00000144130,284958,NT5DC4,protein_coding,-0.78268723509296,1.20462353782483,1.05720341359457,0.319921453623426,0.0989316393093838,0.0894155515933941,0.387396240586147,1.21024285913911,1.10856969241662,1.34163855410525
ENSG00000145113,4585,MUC4,protein_coding,-1.33400563731549,0.350477431174158,-0.96964881862342,0.0989230899241316,0.578510294614177,0.108343564500191,1.34027856756321,0.083304598019037,0.935902014661462,1.34027856756321
ENSG00000065833,4199,ME1,protein_coding,-0.389580840917197,-0.392139779021008,-0.925548193277574,0.522124747539382,0.426841035574927,0.0356601142192043,0.109949733995836,0.144987344395569,1.34002465855095,1.34002465855095
ENSG00000049247,10911,UTS2,protein_coding,0.0125183161409275,1.11800076756487,1.21750697433874,0.986987473707301,0.161332128028886,0.0793834600634967,7.12086777612576e-05,0.885768684025029,1.33958636888839,1.33958636888839
ENSG00000022556,55655,NLRP2,protein_coding,-0.091412509846525,0.919747498158372,0.984635049247779,0.872498002939147,0.104629721442653,0.0436925682529756,0.00541487106773223,0.901669797534983,1.33870235599367,1.33870235599367
ENSG00000167768,3848,KRT1,protein_coding,-0.192624286891302,1.13257753204827,1.10347909427093,0.800232662515225,0.116223172088868,0.0714558171353624,0.0186428962637042,1.05862845927273,1.26454556228042,1.3386839202771
ENSG00000285942,255252,LRRC57,protein_coding,1.09855798481684,0.337943960400501,1.77629533795188,0.501592474546365,0.845195562764876,0.176467275447248,0.32918178830206,0.0246843702849907,1.33814690411373,1.33814690411373
ENSG00000182986,162967,ZNF320,protein_coding,1.17626973917054,-1.3062721872342,-0.136076166130844,0.16427428024672,0.0946470380921545,0.789914252778485,0.92270177371329,1.33748291255927,0.0139369277297735,1.33748291255927
ENSG00000141655,8792,TNFRSF11A,protein_coding,0.889126508945207,-0.603771437777322,0.00975734888796281,0.0314277484266396,0.116507227200345,0.97298638184403,1.33607860802666,0.563709472204675,0.00011604647434127,1.33607860802666
ENSG00000137962,9411,ARHGAP29,protein_coding,-1.19008710275187,-0.0853747018299468,-0.574616473668132,0.0762304840287056,0.866171020408782,0.205669557946959,1.33036424362182,0.00532706982838674,0.394663824207948,1.33036424362182
ENSG00000213123,255758,TCTEX1D2,protein_coding,1.05550584262708,-0.101985805770241,0.224407484745686,0.0558405610915084,0.849326320015089,0.600836628311268,1.32260183520639,0.00723338582593239,0.049648719715345,1.32260183520639
ENSG00000092621,26227,PHGDH,protein_coding,0.418975480255392,0.73169456126151,1.04506203285753,0.508889629574226,0.26087820788168,0.054797481087131,0.122917517801692,0.426989286144333,1.31807341605466,1.31807341605466
ENSG00000112874,83594,NUDT12,protein_coding,1.10688928957605,-0.409239860007153,0.46962375250516,0.0650919104286912,0.476735933984107,0.262212472031017,1.31329423598553,0.131661512027265,0.273014197679964,1.31329423598553
ENSG00000130748,54958,TMEM160,protein_coding,-0.979189576924605,0.388571979588811,-0.178429370380759,0.0456842055021852,0.319761503306942,0.611704751376629,1.31234308856914,0.192410672635103,0.0380872026175347,1.31234308856914
ENSG00000261308,401720,FIGNL2,protein_coding,0.740558833262432,-0.472691724470528,0.0716620867941533,0.017433664224291,0.100864267861187,0.733824271823139,1.30235514942273,0.470925114555344,0.0096319525810963,1.30235514942273
ENSG00000169105,113189,CHST14,protein_coding,-0.595192758313163,0.303003159779847,-0.152022927082614,0.00652821492485248,0.0912205511142971,0.334428784733877,1.30061852234435,0.315095200284459,0.0723167514255195,1.30061852234435
ENSG00000204147,653308,ASAH2B,protein_coding,0.573070622699873,-0.772214778906852,-0.282679232853568,0.115771675285898,0.0212571794763552,0.237168943535005,0.536622002810515,1.29152486293654,0.176658176293646,1.29152486293654
ENSG00000154165,2838,GPR15,protein_coding,1.02492575389649,-0.321935054538959,0.340130412400031,0.0556193400216004,0.531420076214862,0.391853896583602,1.28605036090077,0.0883911461758819,0.138390843942978,1.28605036090077
ENSG00000149489,6094,ROM1,protein_coding,-0.0327079964805808,-0.424989042116542,-0.808077660492886,0.945780217765541,0.301380858195448,0.0260165067078483,0.000791853204901689,0.221370134492566,1.28060189469427,1.28060189469427
ENSG00000203618,2812,GP1BB,protein_coding,-1.20216769659371,0.471848853680054,-0.110367763104237,0.086386953366183,0.406759255893032,0.825654653698402,1.27856766824341,0.184333679137373,0.0091827708267473,1.27856766824341
ENSG00000177483,375316,RBM44,protein_coding,-0.770164915878381,0.25019819874739,-0.376959314111166,0.0220347316071908,0.351485179288787,0.124735872744703,1.27608026880477,0.113613246336202,0.340774473102053,1.27608026880477
ENSG00000103426,100529144,CORO7-PAM16,protein_coding,1.36274596623505,-0.978748749707112,1.51361862938903,0.429879030239602,0.543440766983473,0.144219216413558,0.499655904529215,0.259219438898019,1.2729182549279,1.2729182549279
ENSG00000274349,26149,ZNF658,protein_coding,0.900478620081656,-0.398970130207494,0.132557339612071,0.0389180416351097,0.326364505634196,0.66003455303959,1.26953890154158,0.19401800926199,0.0239177619893997,1.26953890154158
ENSG00000185482,246329,STAC3,protein_coding,-0.0321428732820833,-0.615610674488569,-0.595769651004134,0.920412674755714,0.0240970216939695,0.00742427521856912,0.00115770302660041,0.99608062197809,1.26859968584541,1.26859968584541
ENSG00000115155,9381,OTOF,protein_coding,1.3172994600365,0.0639689330397026,1.2654070863282,0.181997918766973,0.948971261148919,0.099743627538596,0.974714103224804,0.00145509745879505,1.26681781420339,1.26681781420339
